sequence_name,precision,weight_rcp,step,input,float_avg,fixed_avg,abs_error
alternating,8,16,2,0,5.859375000,5.859375000,0.000000000
alternating,8,16,3,100,11.743164062,11.746093750,0.002929688
alternating,8,16,4,0,11.009216309,11.015625000,0.006408691
alternating,8,16,5,100,16.571140289,16.578125000,0.006984711
alternating,8,16,6,0,15.535444021,15.542968750,0.007524729
alternating,8,16,7,100,20.814478770,20.824218750,0.009739980
alternating,8,16,8,0,19.513573847,19.523437500,0.009863653
alternating,8,16,9,100,24.543975481,24.554687500,0.010712019
alternating,8,16,10,0,23.009977014,23.023437500,0.013460486
alternating,8,16,11,100,27.821853450,27.835937500,0.014084050
alternating,8,16,12,0,26.082987610,26.097656250,0.014668640
alternating,8,16,13,100,30.702800884,30.718750000,0.015949116
alternating,8,16,14,0,28.783875829,28.800781250,0.016905421
alternating,8,16,15,100,33.234883590,33.253906250,0.019022660
alternating,8,16,16,0,31.157703365,31.175781250,0.018077885
alternating,8,16,17,100,35.460346905,35.480468750,0.020121845
alternating,8,16,18,0,33.244075223,33.265625000,0.021549777
alternating,8,16,19,100,37.416320522,37.437500000,0.021179478
alternating,8,16,20,0,35.077800489,35.097656250,0.019855761
alternating,8,16,21,100,39.135437959,39.156250000,0.020812041
alternating,8,16,22,0,36.689473086,36.710937500,0.021464414
alternating,8,16,23,100,40.646381018,40.667968750,0.021587732
alternating,8,16,24,0,38.105982205,38.128906250,0.022924045
alternating,8,16,25,100,41.974358317,41.996093750,0.021735433
alternating,8,16,26,0,39.350960922,39.375000000,0.024039078
alternating,8,16,27,100,43.141525864,43.164062500,0.022536636
alternating,8,16,28,0,40.445180498,40.468750000,0.023569502
alternating,8,16,29,100,44.167356717,44.191406250,0.024049533
alternating,8,16,30,0,41.406896922,41.429687500,0.022790578
alternating,8,16,31,100,45.068965864,45.093750000,0.024784136
alternating,8,16,32,0,42.252155498,42.277343750,0.025188252
alternating,8,16,33,100,45.861395779,45.886718750,0.025322971
alternating,8,16,34,0,42.995058543,43.019531250,0.024472707
alternating,8,16,35,100,46.557867384,46.582031250,0.024163866
alternating,8,16,36,0,43.648000673,43.671875000,0.023874327
alternating,8,16,37,100,47.170000631,47.195312500,0.025311869
alternating,8,16,38,0,44.221875591,44.246093750,0.024218159
alternating,8,16,39,100,47.708008367,47.734375000,0.026366633
alternating,8,16,40,0,44.726257844,44.753906250,0.027648406
alternating,8,16,41,100,48.180866729,48.207031250,0.026164521
alternating,8,16,42,0,45.169562558,45.195312500,0.025749942
alternating,8,16,43,100,48.596464898,48.621093750,0.024628852
alternating,8,16,44,0,45.559185842,45.585937500,0.026751658
alternating,8,16,45,100,48.961736727,48.988281250,0.026544523
alternating,8,16,46,0,45.901628181,45.929687500,0.028059319
alternating,8,16,47,100,49.282776420,49.312500000,0.029723580
alternating,8,16,48,0,46.202602894,46.230468750,0.027865856
alternating,8,16,49,100,49.564940213,49.593750000,0.028809787
alternating,8,16,50,0,46.467131450,46.496093750,0.028962300
alternating,8,16,51,100,49.812935734,49.843750000,0.030814266
alternating,8,16,52,0,46.699627251,46.730468750,0.030841499
alternating,8,16,53,100,50.030900548,50.062500000,0.031599452
alternating,8,16,54,0,46.903969263,46.933593750,0.029624487
alternating,8,16,55,100,50.222471184,50.253906250,0.031435066
alternating,8,16,56,0,47.083566735,47.113281250,0.029714515
alternating,8,16,57,100,50.390843814,50.421875000,0.031031186
alternating,8,16,58,0,47.241416076,47.273437500,0.032021424
alternating,8,16,59,100,50.538827571,50.570312500,0.031484929
alternating,8,16,60,0,47.380150848,47.410156250,0.030005402
alternating,8,16,61,100,50.668891420,50.699218750,0.030327330
alternating,8,16,62,0,47.502085706,47.531250000,0.029164294
alternating,8,16,63,100,50.783205350,50.812500000,0.029294650
alternating,8,16,64,0,47.609255015,47.636718750,0.027463735
alternating,8,16,65,100,50.883676577,50.910156250,0.026479673
alternating,8,16,66,0,47.703446791,47.730468750,0.027021959
alternating,8,16,67,100,50.971981366,51.000000000,0.028018634
alternating,8,16,68,0,47.786232531,47.812500000,0.026267469
alternating,8,16,69,100,51.049592998,51.074218750,0.024625752
alternating,8,16,70,0,47.858993435,47.882812500,0.023819065
alternating,8,16,71,100,51.117806346,51.140625000,0.022818654
alternating,8,16,72,0,47.922943449,47.945312500,0.022369051
alternating,8,16,73,100,51.177759484,51.199218750,0.021459266
alternating,8,16,74,0,47.979149516,48.000000000,0.020850484
alternating,8,16,75,100,51.230452671,51.250000000,0.019547329
alternating,8,16,76,0,48.028549379,48.046875000,0.018325621
alternating,8,16,77,100,51.276765043,51.296875000,0.020109957
alternating,8,16,78,0,48.071967228,48.093750000,0.021782772
alternating,8,16,79,100,51.317469276,51.339843750,0.022374474
alternating,8,16,80,0,48.110127446,48.132812500,0.022685054
alternating,8,16,81,100,51.353244481,51.375000000,0.021755519
alternating,8,16,82,0,48.143666701,48.164062500,0.020395799
alternating,8,16,83,100,51.384687532,51.406250000,0.021562468
alternating,8,16,84,0,48.173144561,48.195312500,0.022167939
alternating,8,16,85,100,51.412323026,51.433593750,0.021270724
alternating,8,16,86,0,48.199052837,48.222656250,0.023603413
alternating,8,16,87,100,51.436612035,51.460937500,0.024325465
alternating,8,16,88,0,48.221823783,48.246093750,0.024269967
alternating,8,16,89,100,51.457959796,51.484375000,0.026415204
alternating,8,16,90,0,48.241837309,48.269531250,0.027693941
alternating,8,16,91,100,51.476722477,51.503906250,0.027183773
alternating,8,16,92,0,48.259427322,48.285156250,0.025728928
alternating,8,16,93,100,51.493213115,51.519531250,0.026318135
alternating,8,16,94,0,48.274887295,48.300781250,0.025893955
alternating,8,16,95,100,51.507706839,51.535156250,0.027449411
alternating,8,16,96,0,48.288475162,48.316406250,0.027931088
alternating,8,16,97,100,51.520445464,51.546875000,0.026429536
alternating,8,16,98,0,48.300417622,48.328125000,0.027707378
alternating,8,16,99,100,51.531641521,51.558593750,0.026952229
alternating,10,8,0,0,0.000000000,0.000000000,0.000000000
alternating,10,8,1,100,12.500000000,12.500000000,0.000000000
alternating,10,8,2,0,10.937500000,10.937500000,0.000000000
alternating,10,8,3,100,22.070312500,22.070312500,0.000000000
alternating,10,8,4,0,19.311523438,19.311523438,0.000000000
alternating,10,8,5,100,29.397583008,29.398437500,0.000854492
alternating,10,8,6,0,25.722885132,25.723632812,0.000747681
alternating,10,8,7,100,35.007524490,35.008789062,0.001264572
alternating,10,8,8,0,30.631583929,30.632812500,0.001228571
alternating,10,8,9,100,39.302635938,39.303710938,0.001075000
alternating,10,8,10,0,34.389806446,34.391601562,0.001795117
alternating,10,8,11,100,42.591080640,42.592773438,0.001692798
alternating,10,8,12,0,37.267195560,37.269531250,0.002335690
alternating,10,8,13,100,45.108796115,45.111328125,0.002532010
alternating,10,8,14,0,39.470196601,39.472656250,0.002459649
alternating,10,8,15,100,47.036422026,47.039062500,0.002640474
alternating,10,8,16,0,41.156869272,41.159179688,0.002310415
alternating,10,8,17,100,48.512260613,48.514648438,0.002387824
alternating,10,8,18,0,42.448228037,42.451171875,0.002943838
alternating,10,8,19,100,49.642199532,49.645507812,0.003308280
alternating,10,8,20,0,43.436924591,43.440429688,0.003505097
alternating,10,8,21,100,50.507309017,50.510742188,0.003433171
alternating,10,8,22,0,44.193895390,44.197265625,0.003370235
alternating,10,8,23,100,51.169658466,51.172851562,0.003193097
alternating,10,8,24,0,44.773451158,44.776367188,0.002916030
alternating,10,8,25,100,51.676769763,51.679687500,0.002917737
alternating,10,8,26,0,45.217173543,45.219726562,0.002553020
alternating,10,8,27,100,52.065026850,52.067382812,0.002355963
alternating,10,8,28,0,45.556898494,45.559570312,0.002671819
alternating,10,8,29,100,52.362286182,52.365234375,0.002948193
alternating,10,8,30,0,45.817000409,45.820312500,0.003312091
alternating,10,8,31,100,52.589875358,52.592773438,0.002898080
alternating,10,8,32,0,46.016140938,46.019531250,0.003390312
alternating,10,8,33,100,52.764123321,52.767578125,0.003454804
alternating,10,8,34,0,46.168607906,46.171875000,0.003267094
alternating,10,8,35,100,52.897531918,52.900390625,0.002858707
alternating,10,8,36,0,46.285340428,46.288085938,0.002745510
alternating,10,8,37,100,52.999672874,53.002929688,0.003256813
alternating,10,8,38,0,46.374713765,46.377929688,0.003215922
alternating,10,8,39,100,53.077874544,53.081054688,0.003180143
alternating,10,8,40,0,46.443140226,46.446289062,0.003148836
alternating,10,8,41,100,53.137747698,53.140625000,0.002877302
alternating,10,8,42,0,46.495529236,46.498046875,0.002517639
alternating,10,8,43,100,53.183588081,53.186523438,0.002935356
alternating,10,8,44,0,46.535639571,46.539062500,0.003422929
alternating,10,8,45,100,53.218684625,53.221679688,0.002995063
alternating,10,8,46,0,46.566349047,46.569335938,0.002986891
alternating,10,8,47,100,53.245555416,53.249023438,0.003468022
alternating,10,8,48,0,46.589860989,46.593750000,0.003889011
alternating,10,8,49,100,53.266128365,53.269531250,0.003402885
alternating,10,8,50,0,46.607862320,46.611328125,0.003465805
alternating,10,8,51,100,53.281879530,53.285156250,0.003276720
alternating,10,8,52,0,46.621644588,46.625000000,0.003355412
alternating,10,8,53,100,53.293939015,53.296875000,0.002935985
alternating,10,8,54,0,46.632196638,46.634765625,0.002568987
alternating,10,8,55,100,53.303172058,53.305664062,0.002492004
alternating,10,8,56,0,46.640275551,46.642578125,0.002302574
alternating,10,8,57,100,53.310241107,53.312500000,0.002258893
alternating,10,8,58,0,46.646460969,46.648437500,0.001976531
alternating,10,8,59,100,53.315653348,53.317382812,0.001729465
alternating,10,8,60,0,46.651196679,46.653320312,0.002123633
alternating,10,8,61,100,53.319797094,53.322265625,0.002468531
alternating,10,8,62,0,46.654822458,46.657226562,0.002404105
alternating,10,8,63,100,53.322969650,53.325195312,0.002225662
alternating,10,8,64,0,46.657598444,46.660156250,0.002557806
alternating,10,8,65,100,53.325398639,53.328125000,0.002726361
alternating,10,8,66,0,46.659723809,46.662109375,0.002385566
alternating,10,8,67,100,53.327258333,53.330078125,0.002819792
alternating,10,8,68,0,46.661351041,46.664062500,0.002711459
alternating,10,8,69,100,53.328682161,53.331054688,0.002372527
alternating,10,8,70,0,46.662596891,46.665039062,0.002442172
alternating,10,8,71,100,53.329772279,53.332031250,0.002258971
alternating,10,8,72,0,46.663550745,46.666015625,0.002464880
alternating,10,8,73,100,53.330606901,53.333007812,0.002400911
alternating,10,8,74,0,46.664281039,46.666992188,0.002711149
alternating,10,8,75,100,53.331245909,53.333984375,0.002738466
alternating,10,8,76,0,46.664840170,46.667968750,0.003128580
alternating,10,8,77,100,53.331735149,53.334960938,0.003225788
alternating,10,8,78,0,46.665268255,46.668945312,0.003677057
alternating,10,8,79,100,53.332109723,53.335937500,0.003827777
alternating,10,8,80,0,46.665596008,46.668945312,0.003349304
alternating,10,8,81,100,53.332396507,53.335937500,0.003540993
alternating,10,8,82,0,46.665846944,46.668945312,0.003098369
alternating,10,8,83,100,53.332616076,53.335937500,0.003321424
alternating,10,8,84,0,46.666039066,46.668945312,0.002906246
alternating,10,8,85,100,53.332784183,53.335937500,0.003153317
alternating,10,8,86,0,46.666186160,46.668945312,0.002759152
alternating,10,8,87,100,53.332912890,53.335937500,0.003024610
alternating,10,8,88,0,46.666298779,46.668945312,0.002646534
alternating,10,8,89,100,53.333011431,53.335937500,0.002926069
alternating,10,8,90,0,46.666385003,46.668945312,0.002560310
alternating,10,8,91,100,53.333086877,53.335937500,0.002850623
alternating,10,8,92,0,46.666451018,46.668945312,0.002494295
alternating,10,8,93,100,53.333144640,53.335937500,0.002792860
alternating,10,8,94,0,46.666501560,46.668945312,0.002443752
alternating,10,8,95,100,53.333188865,53.335937500,0.002748635
alternating,10,8,96,0,46.666540257,46.668945312,0.002405055
alternating,10,8,97,100,53.333222725,53.335937500,0.002714775
alternating,10,8,98,0,46.666569884,46.668945312,0.002375428
alternating,10,8,99,100,53.333248649,53.335937500,0.002688851
alternating,10,16,0,0,0.000000000,0.000000000,0.000000000
alternating,10,16,1,100,6.250000000,6.250000000,0.000000000
alternating,10,16,2,0,5.859375000,5.859375000,0.000000000
alternating,10,16,3,100,11.743164062,11.743164062,0.000000000
alternating,10,16,4,0,11.009216309,11.009765625,0.000549316
alternating,10,16,5,100,16.571140289,16.572265625,0.001125336
alternating,10,16,6,0,15.535444021,15.537109375,0.001665354
alternating,10,16,7,100,20.814478770,20.816406250,0.001927480
alternating,10,16,8,0,19.513573847,19.515625000,0.002051153
alternating,10,16,9,100,24.543975481,24.545898438,0.001922956
alternating,10,16,10,0,23.009977014,23.012695312,0.002718299
alternating,10,16,11,100,27.821853450,27.825195312,0.003341862
alternating,10,16,12,0,26.082987610,26.086914062,0.003926453
alternating,10,16,13,100,30.702800884,30.707031250,0.004230366
alternating,10,16,14,0,28.783875829,28.788085938,0.004210109
alternating,10,16,15,100,33.234883590,33.239257812,0.004374223
alternating,10,16,16,0,31.157703365,31.162109375,0.004406010
alternating,10,16,17,100,35.460346905,35.464843750,0.004496845
alternating,10,16,18,0,33.244075223,33.249023438,0.004948214
alternating,10,16,19,100,37.416320522,37.421875000,0.005554478
alternating,10,16,20,0,35.077800489,35.083007812,0.005207323
alternating,10,16,21,100,39.135437959,39.140625000,0.005187041
alternating,10,16,22,0,36.689473086,36.694335938,0.004862851
alternating,10,16,23,100,40.646381018,40.651367188,0.004986169
alternating,10,16,24,0,38.105982205,38.111328125,0.005345920
alternating,10,16,25,100,41.974358317,41.979492188,0.005133871
alternating,10,16,26,0,39.350960922,39.356445312,0.005484390
alternating,10,16,27,100,43.141525864,43.147460938,0.005935073
alternating,10,16,28,0,40.445180498,40.451171875,0.005991377
alternating,10,16,29,100,44.167356717,44.173828125,0.006471408
alternating,10,16,30,0,41.406896922,41.413085938,0.006189015
alternating,10,16,31,100,45.068965864,45.075195312,0.006229448
alternating,10,16,32,0,42.252155498,42.258789062,0.006633565
alternating,10,16,33,100,45.861395779,45.868164062,0.006768283
alternating,10,16,34,0,42.995058543,43.001953125,0.006894582
alternating,10,16,35,100,46.557867384,46.564453125,0.006585741
alternating,10,16,36,0,43.648000673,43.654296875,0.006296202
alternating,10,16,37,100,47.170000631,47.176757812,0.006757182
alternating,10,16,38,0,44.221875591,44.228515625,0.006640034
alternating,10,16,39,100,47.708008367,47.714843750,0.006835383
alternating,10,16,40,0,44.726257844,44.733398438,0.007140594
alternating,10,16,41,100,48.180866729,48.188476562,0.007609834
alternating,10,16,42,0,45.169562558,45.176757812,0.007195254
alternating,10,16,43,100,48.596464898,48.603515625,0.007050727
alternating,10,16,44,0,45.559185842,45.566406250,0.007220408
alternating,10,16,45,100,48.961736727,48.968750000,0.007013273
alternating,10,16,46,0,45.901628181,45.908203125,0.006574944
alternating,10,16,47,100,49.282776420,49.289062500,0.006286080
alternating,10,16,48,0,46.202602894,46.208984375,0.006381481
alternating,10,16,49,100,49.564940213,49.571289062,0.006348850
alternating,10,16,50,0,46.467131450,46.473632812,0.006501363
alternating,10,16,51,100,49.812935734,49.819335938,0.006400203
alternating,10,16,52,0,46.699627251,46.706054688,0.006427437
alternating,10,16,53,100,50.030900548,50.037109375,0.006208827
alternating,10,16,54,0,46.903969263,46.910156250,0.006186987
alternating,10,16,55,100,50.222471184,50.228515625,0.006044441
alternating,10,16,56,0,47.083566735,47.089843750,0.006277015
alternating,10,16,57,100,50.390843814,50.397460938,0.006617123
alternating,10,16,58,0,47.241416076,47.248046875,0.006630799
alternating,10,16,59,100,50.538827571,50.545898438,0.007070866
alternating,10,16,60,0,47.380150848,47.387695312,0.007544464
alternating,10,16,61,100,50.668891420,50.676757812,0.007866392
alternating,10,16,62,0,47.502085706,47.509765625,0.007679919
alternating,10,16,63,100,50.783205350,50.791015625,0.007810275
alternating,10,16,64,0,47.609255015,47.617187500,0.007932485
alternating,10,16,65,100,50.883676577,50.891601562,0.007924986
alternating,10,16,66,0,47.703446791,47.710937500,0.007490709
alternating,10,16,67,100,50.971981366,50.979492188,0.007510821
alternating,10,16,68,0,47.786232531,47.793945312,0.007712782
alternating,10,16,69,100,51.049592998,51.057617188,0.008024190
alternating,10,16,70,0,47.858993435,47.867187500,0.008194065
alternating,10,16,71,100,51.117806346,51.125976562,0.008170217
alternating,10,16,72,0,47.922943449,47.930664062,0.007720613
alternating,10,16,73,100,51.177759484,51.185546875,0.007787391
alternating,10,16,74,0,47.979149516,47.987304688,0.008155172
alternating,10,16,75,100,51.230452671,51.238281250,0.007828579
alternating,10,16,76,0,48.028549379,48.036132812,0.007583433
alternating,10,16,77,100,51.276765043,51.284179688,0.007414645
alternating,10,16,78,0,48.071967228,48.079101562,0.007134335
alternating,10,16,79,100,51.317469276,51.324218750,0.006749474
